id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,u_lwage,lwage_hat,u_educ
2687.0,1.0,1.0,10.0,30.0,,4.0,134296.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,385.0,0.0,27.0,66.0,6.0,1.0,14.0,5.953243,196.0,-0.13216151,6.0854044,-0.46312925
2689.0,1.0,1.0,16.0,27.0,8.0,8.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,529.0,0.0,47.0,108.0,5.0,1.0,5.0,6.270988,25.0,0.29140222,5.9795856,1.9677954
2690.0,1.0,1.0,10.0,33.0,,,127041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,429.0,0.0,37.0,,1.0,0.0,17.0,6.061457,289.0,0.18954323,5.871914,1.1288103
2691.0,1.0,1.0,12.0,27.0,7.0,7.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,984.0,0.0,36.0,94.0,2.0,0.0,9.0,6.891626,81.0,0.56926143,6.3223643,-0.97377056
2692.0,1.0,1.0,12.0,34.0,3.0,8.0,370720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,817.0,0.0,27.0,93.0,6.0,0.0,16.0,6.705639,256.0,0.37795714,6.3276815,1.3919646
2695.0,1.0,1.0,14.0,32.0,7.0,8.0,127041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,745.0,0.0,,,1.0,0.0,12.0,6.613384,144.0,0.5203578,6.093026,2.7555463
2697.0,1.0,1.0,10.0,24.0,4.0,0.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,345.0,0.0,31.0,,6.0,1.0,8.0,5.843544,64.0,-0.21134779,6.0548916,-2.827337
2702.0,1.0,1.0,14.0,34.0,,12.0,127041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,554.0,1.0,43.0,,1.0,1.0,14.0,6.317165,196.0,0.2317606,6.0854044,3.5368707
2707.0,1.0,1.0,13.0,24.0,6.0,12.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,263.0,0.0,28.0,85.0,6.0,1.0,5.0,5.572154,25.0,-0.40743172,5.9795856,-1.0322046
2708.0,1.0,1.0,18.0,32.0,16.0,16.0,150139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,745.0,0.0,40.0,99.0,1.0,0.0,8.0,6.613384,64.0,0.55849195,6.0548916,5.172663
2710.0,1.0,1.0,17.0,29.0,13.0,13.0,134296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,673.0,0.0,42.0,,6.0,1.0,6.0,6.511745,36.0,0.5389885,5.9727564,3.506829
2712.0,1.0,1.0,17.0,32.0,14.0,13.0,127041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,721.0,0.0,36.0,86.0,5.0,1.0,9.0,6.580639,81.0,0.50954133,6.0710974,4.5709133
2713.0,1.0,1.0,13.0,30.0,,11.0,134296.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,438.0,0.0,34.0,,1.0,1.0,11.0,6.082219,121.0,-0.00794552,6.0901647,1.3623548
2721.0,1.0,0.0,12.0,26.0,,12.0,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,545.0,0.0,32.0,95.0,1.0,1.0,8.0,6.300786,64.0,0.23884277,6.061943,-0.7544905
2722.0,1.0,0.0,14.0,25.0,,12.0,86498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,250.0,0.0,,114.0,6.0,1.0,5.0,5.521461,25.0,-0.4651762,5.986637,0.04064189
2723.0,1.0,0.0,14.0,27.0,,11.0,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,624.0,0.0,,74.0,4.0,1.0,7.0,6.436151,49.0,0.39486167,6.0412893,0.8455731
2728.0,1.0,0.0,13.0,29.0,8.0,10.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,400.0,0.0,36.0,,6.0,1.0,10.0,5.991465,100.0,-0.3661332,6.3575983,0.12083768
2729.0,1.0,0.0,16.0,29.0,16.0,16.0,556697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,577.0,0.0,46.0,128.0,1.0,1.0,7.0,6.357842,49.0,0.048860915,6.308981,1.9260873
2730.0,1.0,0.0,16.0,25.0,18.0,18.0,353857.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,813.0,0.0,37.0,111.0,6.0,1.0,3.0,6.700731,9.0,0.7865383,5.9141927,1.2289659
2731.0,1.0,0.0,12.0,34.0,12.0,11.0,519712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,625.0,0.0,38.0,101.0,4.0,1.0,16.0,6.437752,256.0,0.37071025,6.0670414,2.384297
2732.0,1.0,0.0,14.0,26.0,12.0,11.0,362750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,485.0,0.0,43.0,111.0,5.0,1.0,6.0,6.184149,36.0,0.16796143,6.016187,0.44395062
2733.0,1.0,0.0,16.0,28.0,10.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,841.0,0.0,42.0,92.0,6.0,1.0,6.0,6.734591,36.0,0.45071197,6.283879,1.5244647
2734.0,1.0,0.0,16.0,27.0,10.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,865.0,0.0,41.0,100.0,1.0,1.0,5.0,6.76273,25.0,0.5084012,6.2543287,1.121156
2735.0,1.0,0.0,16.0,26.0,14.0,12.0,426142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,325.0,0.0,48.0,123.0,1.0,1.0,4.0,5.783825,16.0,-0.43650568,6.2203307,0.7161611
2736.0,1.0,0.0,14.0,26.0,9.0,10.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,477.0,0.0,22.0,69.0,1.0,1.0,6.0,6.167517,36.0,0.15132983,6.016187,0.44395062
2737.0,1.0,0.0,16.0,25.0,9.0,10.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,250.0,0.0,30.0,79.0,1.0,1.0,3.0,5.521461,9.0,-0.3927315,5.9141927,1.2289659
2739.0,1.0,0.0,12.0,24.0,10.0,9.0,91137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500.0,0.0,30.0,,6.0,1.0,6.0,6.214608,36.0,-0.06927085,6.283879,-2.4755352
2740.0,0.0,0.0,13.0,25.0,8.0,10.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,515.0,1.0,31.0,106.0,6.0,1.0,6.0,6.244167,36.0,-0.032660738,6.276828,-1.5483817
2741.0,0.0,0.0,18.0,28.0,,5.0,383527.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,256.0,0.0,27.0,106.0,6.0,1.0,4.0,5.545177,16.0,-0.6681022,6.2132792,2.6433146
2742.0,0.0,0.0,13.0,24.0,,5.0,372835.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,718.0,0.0,40.0,115.0,6.0,1.0,5.0,6.576469,25.0,0.3291915,6.2472773,-1.9516904
2743.0,0.0,0.0,18.0,30.0,17.0,13.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,796.0,0.0,42.0,,1.0,1.0,6.0,6.679599,36.0,0.2868786,6.39272,3.529546
2744.0,0.0,0.0,12.0,25.0,10.0,12.0,367506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,750.0,0.0,31.0,108.0,1.0,0.0,7.0,6.620073,49.0,0.31814325,6.3019295,-2.1467593
2745.0,0.0,0.0,12.0,24.0,10.0,11.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,419.0,0.0,26.0,,4.0,0.0,6.0,6.037871,36.0,0.028734982,6.0091357,-1.6288959
2747.0,0.0,0.0,12.0,26.0,,,88672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,431.0,0.0,22.0,69.0,1.0,0.0,8.0,6.066108,64.0,0.011216429,6.0548916,-0.827337
2748.0,0.0,0.0,12.0,25.0,,,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,425.0,0.0,27.0,86.0,1.0,0.0,7.0,6.052089,49.0,-0.13442075,6.18651,-1.2850705
2749.0,0.0,0.0,12.0,31.0,10.0,11.0,134296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,220.0,0.0,29.0,76.0,6.0,1.0,13.0,5.393628,169.0,-0.69781107,6.0914392,1.1470517
2750.0,0.0,0.0,13.0,29.0,9.0,9.0,134296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,685.0,1.0,40.0,115.0,1.0,1.0,10.0,6.529419,100.0,0.44656378,6.082855,0.9674771
2751.0,0.0,0.0,15.0,34.0,14.0,12.0,365421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500.0,0.0,44.0,104.0,1.0,0.0,13.0,6.214608,169.0,-0.1445227,6.359131,3.2275658
2754.0,0.0,0.0,16.0,26.0,10.0,12.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,551.0,0.0,37.0,115.0,6.0,0.0,4.0,6.311735,16.0,0.098455995,6.2132792,0.6433146
2755.0,0.0,0.0,11.0,25.0,12.0,12.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,700.0,0.0,26.0,93.0,1.0,0.0,8.0,6.55108,64.0,0.22849675,6.3225837,-2.7468228
2757.0,0.0,1.0,12.0,32.0,8.0,8.0,411911.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,707.0,0.0,39.0,91.0,1.0,1.0,14.0,6.561031,196.0,0.20088343,6.3601475,0.6902314
2761.0,1.0,1.0,17.0,28.0,18.0,14.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,523.0,0.0,38.0,125.0,1.0,1.0,5.0,6.259582,25.0,0.020171268,6.239411,2.019162
2762.0,1.0,1.0,12.0,24.0,0.0,3.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,433.0,0.0,26.0,,1.0,0.0,6.0,6.070738,36.0,-0.19822308,6.268961,-2.5775292
2763.0,1.0,1.0,14.0,25.0,5.0,4.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,462.0,1.0,22.0,89.0,1.0,1.0,5.0,6.135565,25.0,-0.10384597,6.239411,-0.980838
2764.0,1.0,1.0,12.0,24.0,5.0,4.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,397.0,0.0,16.0,,1.0,1.0,6.0,5.983936,36.0,-0.2850251,6.268961,-2.5775292
2765.0,1.0,1.0,15.0,26.0,9.0,5.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,400.0,1.0,26.0,92.0,1.0,1.0,5.0,5.991465,25.0,-0.24794568,6.239411,0.019161994
2768.0,1.0,1.0,18.0,28.0,14.0,8.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,872.0,0.0,28.0,127.0,4.0,1.0,4.0,6.77079,16.0,0.41310555,6.3576846,2.5563698
2769.0,1.0,1.0,12.0,26.0,7.0,10.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,378.0,0.0,38.0,80.0,1.0,1.0,8.0,5.934894,64.0,-0.37982273,6.314717,-1.7759705
2770.0,1.0,1.0,12.0,27.0,5.0,8.0,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,364.0,0.0,24.0,,1.0,1.0,9.0,5.897154,81.0,-0.43376872,6.3309226,-1.3777202
2772.0,1.0,1.0,15.0,31.0,12.0,10.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,962.0,0.0,44.0,,1.0,1.0,10.0,6.869014,100.0,0.52633363,6.34268,2.0188437
2776.0,1.0,1.0,15.0,30.0,12.0,15.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,801.0,0.0,36.0,112.0,4.0,1.0,9.0,6.685861,81.0,0.35493854,6.3309226,1.6222798
2780.0,1.0,1.0,5.0,32.0,0.0,4.0,730842.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,400.0,0.0,12.0,,1.0,0.0,21.0,5.991465,441.0,-0.18697207,6.178437,-3.7302425
2783.0,1.0,1.0,13.0,29.0,,12.0,134296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,540.0,0.0,29.0,,4.0,0.0,10.0,6.291569,100.0,0.20871407,6.082855,0.9674771
2785.0,1.0,1.0,10.0,30.0,9.0,9.0,556697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,450.0,0.0,35.0,90.0,1.0,0.0,14.0,6.109248,196.0,-0.24384782,6.353096,-1.3826151
2787.0,1.0,1.0,15.0,27.0,,16.0,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,438.0,0.0,34.0,,4.0,1.0,6.0,6.082219,36.0,0.07308322,6.0091357,1.3711041
2790.0,1.0,1.0,12.0,26.0,4.0,9.0,88672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,360.0,0.0,23.0,84.0,5.0,0.0,8.0,5.886104,64.0,-0.16878769,6.0548916,-0.827337
2791.0,0.0,1.0,12.0,27.0,12.0,12.0,383527.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,529.0,0.0,30.0,,1.0,0.0,9.0,6.270988,81.0,-0.0748527,6.3458405,-1.2757262
2792.0,0.0,1.0,12.0,26.0,,,88672.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,721.0,0.0,43.0,120.0,1.0,0.0,8.0,6.580639,64.0,0.51869565,6.061943,-0.7544905
2793.0,0.0,1.0,2.0,31.0,,10.0,556697.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,345.0,0.0,31.0,,5.0,0.0,23.0,5.843544,529.0,-0.26212317,6.105667,-5.8772755
2794.0,0.0,1.0,11.0,27.0,,,426142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1052.0,0.0,41.0,,1.0,1.0,10.0,6.958448,100.0,0.44857758,6.5098705,-1.9369595
2796.0,0.0,1.0,16.0,28.0,16.0,,383527.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,726.0,0.0,44.0,106.0,6.0,0.0,6.0,6.58755,36.0,0.30367112,6.283879,1.5244647
2798.0,0.0,1.0,12.0,33.0,,,519712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,543.0,0.0,24.0,76.0,5.0,0.0,15.0,6.297109,225.0,0.062864386,6.234245,1.940053
2799.0,0.0,1.0,16.0,33.0,8.0,6.0,370720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1202.0,0.0,48.0,115.0,1.0,0.0,11.0,7.091742,121.0,0.5745622,6.51718,3.4579182
2803.0,0.0,1.0,16.0,24.0,,12.0,414261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,400.0,0.0,33.0,,1.0,0.0,2.0,5.991465,4.0,-0.14752457,6.1389894,-0.09888737
2805.0,0.0,1.0,9.0,32.0,,,127041.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,375.0,0.0,32.0,89.0,1.0,0.0,17.0,5.926926,289.0,-0.120736055,6.0476623,-0.23094258
2806.0,1.0,1.0,11.0,30.0,,,158714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,281.0,0.0,29.0,,1.0,0.0,13.0,5.638355,169.0,-0.44521776,6.0835724,0.11790408
2809.0,1.0,1.0,12.0,24.0,,10.0,86498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,127.0,0.0,24.0,,5.0,0.0,6.0,4.844187,36.0,-1.1570824,6.0012693,-1.6580434
2810.0,1.0,1.0,12.0,32.0,,7.0,127041.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1393.0,0.0,39.0,102.0,6.0,1.0,14.0,7.239215,196.0,1.0094053,6.2298098,1.449926
2813.0,1.0,1.0,12.0,30.0,10.0,9.0,501027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,649.0,0.0,47.0,104.0,1.0,1.0,12.0,6.475433,144.0,0.29127866,6.184154,0.2395123
2815.0,1.0,1.0,16.0,31.0,11.0,8.0,556697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,420.0,0.0,37.0,,5.0,0.0,9.0,6.040255,81.0,-0.2906675,6.3309226,2.6222796
2816.0,1.0,1.0,16.0,27.0,11.0,8.0,426142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,455.0,0.0,40.0,122.0,1.0,0.0,5.0,6.120297,25.0,-0.11911382,6.239411,1.0191619
2818.0,1.0,1.0,12.0,25.0,9.0,6.0,86498.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,661.0,0.0,23.0,107.0,1.0,0.0,7.0,6.493754,49.0,0.46738267,6.0263715,-1.2564209
2819.0,0.0,1.0,12.0,24.0,12.0,8.0,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,380.0,0.0,30.0,,1.0,0.0,6.0,5.940171,36.0,-0.16796,6.108131,-2.1157823
2820.0,0.0,1.0,10.0,34.0,,,577458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,315.0,0.0,26.0,,4.0,0.0,18.0,5.752573,324.0,-0.26421028,6.016783,1.0792853
2821.0,0.0,1.0,14.0,24.0,,,372835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,452.0,0.0,41.0,,1.0,1.0,4.0,6.113682,16.0,-0.099597365,6.2132792,-1.3566854
2822.0,0.0,1.0,12.0,28.0,12.0,12.0,426142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,625.0,0.0,42.0,100.0,1.0,1.0,10.0,6.437752,100.0,0.087204926,6.350547,-0.9520088
2823.0,0.0,1.0,14.0,24.0,8.0,,367506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,601.0,1.0,30.0,,6.0,1.0,4.0,6.398595,16.0,0.1853157,6.2132792,-1.3566854
2825.0,0.0,1.0,13.0,27.0,7.0,12.0,378045.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,499.0,0.0,32.0,100.0,1.0,1.0,8.0,6.212606,64.0,-0.10997753,6.3225837,-0.74682283
2827.0,0.0,0.0,8.0,31.0,8.0,10.0,548740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,693.0,0.0,24.0,,1.0,0.0,17.0,6.54103,289.0,0.2327275,6.3083024,-2.223275
2828.0,0.0,1.0,18.0,32.0,15.0,15.0,423456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,535.0,0.0,40.0,129.0,1.0,1.0,8.0,6.282267,64.0,0.16475984,6.1175075,4.8215013
2831.0,0.0,1.0,7.0,26.0,1.0,8.0,375674.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,465.0,0.0,24.0,,1.0,0.0,13.0,6.142037,169.0,-0.3329866,6.4750237,-4.6945066
2832.0,0.0,1.0,12.0,24.0,,9.0,365200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,400.0,0.0,32.0,,1.0,1.0,6.0,5.991465,36.0,-0.08028626,6.071751,-1.9800574
2833.0,0.0,1.0,18.0,27.0,17.0,16.0,375674.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,368.0,0.0,40.0,129.0,1.0,1.0,3.0,5.908083,9.0,-0.061673544,5.9697566,2.8049579
2835.0,0.0,1.0,8.0,25.0,4.0,5.0,365200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,700.0,0.0,22.0,,1.0,1.0,11.0,6.55108,121.0,0.39830014,6.15278,-3.9888067
2839.0,0.0,1.0,16.0,31.0,16.0,12.0,981534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,962.0,0.0,39.0,112.0,1.0,0.0,9.0,6.869014,81.0,0.41433194,6.454682,2.7293549
2840.0,0.0,1.0,6.0,24.0,,8.0,365200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,365.0,0.0,13.0,,1.0,1.0,12.0,5.899898,144.0,-0.25574338,6.1556416,-5.5956154
2841.0,0.0,1.0,9.0,33.0,7.0,3.0,363128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,475.0,0.0,35.0,,6.0,0.0,18.0,6.163315,324.0,0.08391608,6.0793986,-0.27187628
2843.0,0.0,1.0,12.0,24.0,7.0,3.0,365200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,200.0,0.0,15.0,,1.0,0.0,6.0,5.298317,36.0,-0.7734344,6.071751,-1.9800574
2844.0,0.0,1.0,9.0,24.0,,,75607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,600.0,0.0,23.0,,1.0,1.0,9.0,6.39693,81.0,0.20994005,6.1869903,-3.351159
