id,session,age,age_cl,appearance_cl,bmi,schooling,asq_cl,provider_second,asian_cl,black_cl,hispanic_cl,othrace_cl,reg,hot,massage_cl,lnw,llength,unsafe,asian,black,hispanic,other,white,asq,cohab,married,divorced,separated,nevermarried,widowed
651.0,2,27,22.5,8,21.131598,16.0,506.25,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.857933,4.0943446,0.0,0,0,0,0,1,729.0,0,0,0,1,0,0
231.0,2,44,47.5,7,19.368368,14.0,2256.25,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.787492,1.0,0,0,0,0,1,1936.0,0,0,0,0,1,0
231.0,3,44,52.5,5,19.368368,14.0,2756.25,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.787492,1.0,0,0,0,0,1,1936.0,0,0,0,0,1,0
231.0,4,44,46.0,3,19.368368,14.0,2116.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7037826,4.787492,1.0,0,0,0,0,1,1936.0,0,0,0,0,1,0
231.0,1,44,52.5,6,19.368368,14.0,2756.25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7037826,4.0943446,1.0,0,0,0,0,1,1936.0,0,0,0,0,1,0
7.0,2,29,30.0,8,20.117065,14.0,900.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.857933,4.0943446,1.0,1,0,0,0,0,841.0,1,0,0,0,0,0
7.0,1,29,28.0,8,20.117065,14.0,784.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.857933,4.0943446,1.0,1,0,0,0,0,841.0,1,0,0,0,0,0
680.0,2,32,36.0,3,20.195347,12.0,1296.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.075174,3.4011974,0.0,0,0,0,0,1,1024.0,0,0,0,1,0,0
680.0,1,32,60.0,7,20.195347,12.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,4.0943446,0.0,0,0,0,0,1,1024.0,0,0,0,1,0,0
566.0,1,25,41.0,7,19.129251,14.0,1681.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.253829,5.0106354,1.0,0,0,0,0,1,625.0,0,0,0,0,1,0
566.0,3,25,42.0,8,19.129251,14.0,1764.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.768321,4.317488,1.0,0,0,0,0,1,625.0,0,0,0,0,1,0
566.0,4,25,46.0,9,19.129251,14.0,2116.0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.214608,4.0943446,0.0,0,0,0,0,1,625.0,0,0,0,0,1,0
566.0,2,25,40.0,8,19.129251,14.0,1600.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.9914646,4.0943446,0.0,0,0,0,0,1,625.0,0,0,0,0,1,0
234.0,2,42,50.0,10,29.261187,16.0,2500.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,5.192957,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
234.0,1,42,42.0,8,29.261187,16.0,1764.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9914646,4.0943446,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
234.0,3,42,,,29.261187,16.0,,2,,,,,0.0,1.0,0.0,5.2983174,4.4998097,0.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
62.0,3,43,50.0,6,20.980257,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.787492,1.0,0,0,0,0,1,1849.0,1,0,0,0,0,0
62.0,2,43,66.0,4,20.980257,16.0,4356.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.263398,3.6888795,1.0,0,0,0,0,1,1849.0,1,0,0,0,0,0
62.0,4,43,44.0,7,20.980257,16.0,1936.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0,0,0,0,1,1849.0,1,0,0,0,0,0
62.0,1,43,62.0,6,20.980257,16.0,3844.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.4998097,1.0,0,0,0,0,1,1849.0,1,0,0,0,0,0
647.0,3,47,48.0,6,,11.0,2304.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,3.4011974,0.0,0,0,0,0,1,2209.0,0,0,0,0,0,1
647.0,1,47,50.0,8,,11.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.192957,4.248495,0.0,0,0,0,0,1,2209.0,0,0,0,0,0,1
647.0,4,47,35.0,7,,11.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.233779,3.6888795,0.0,0,0,0,0,1,2209.0,0,0,0,0,0,1
647.0,2,47,56.0,8,,11.0,3136.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.214936,4.317488,0.0,0,0,0,0,1,2209.0,0,0,0,0,0,1
270.0,3,40,35.0,9,23.294674,11.0,1225.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,3.4011974,1.0,0,0,0,0,1,1600.0,1,0,0,0,0,0
270.0,2,40,26.0,7,23.294674,11.0,676.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,2.7080503,1.0,0,0,0,0,1,1600.0,1,0,0,0,0,0
270.0,1,40,40.0,7,23.294674,11.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,3.4011974,1.0,0,0,0,0,1,1600.0,1,0,0,0,0,0
638.0,3,35,43.0,9,24.6258,14.0,1849.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.521461,4.787492,1.0,0,0,0,0,1,1225.0,0,0,0,0,1,0
638.0,4,35,57.0,6,24.6258,14.0,3249.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.0943446,1.0,0,0,0,0,1,1225.0,0,0,0,0,1,0
638.0,1,35,48.0,7,24.6258,14.0,2304.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.787492,1.0,0,0,0,0,1,1225.0,0,0,0,0,1,0
638.0,2,35,53.0,6,24.6258,14.0,2809.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9914646,3.8066626,1.0,0,0,0,0,1,1225.0,0,0,0,0,1,0
222.0,1,,42.5,6,21.14168,16.0,1806.25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1,0,0,0,0,,0,1,0,0,0,0
288.0,2,42,42.0,7,20.08081,12.0,1764.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0943446,1.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
288.0,1,42,45.0,7,20.08081,12.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,4.787492,1.0,0,0,0,0,1,1764.0,0,1,0,0,0,0
165.0,1,21,60.0,8,20.36911,16.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.768321,4.0943446,1.0,0,0,0,0,1,441.0,0,0,1,0,0,0
165.0,4,21,29.0,4,20.36911,16.0,841.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7838254,4.787492,1.0,0,0,0,0,1,441.0,0,0,1,0,0,0
165.0,3,21,44.0,5,20.36911,16.0,1936.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.4998097,0.0,0,0,0,0,1,441.0,0,0,1,0,0,0
165.0,2,21,42.0,5,20.36911,16.0,1764.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0,0,0,0,1,441.0,0,0,1,0,0,0
240.0,3,25,,5,19.483498,16.0,,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,3.4011974,1.0,0,0,0,0,1,625.0,0,1,0,0,0,0
240.0,2,25,,5,19.483498,16.0,,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.0943446,1.0,0,0,0,0,1,625.0,0,1,0,0,0,0
240.0,1,25,45.0,5,19.483498,16.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.787492,1.0,0,0,0,0,1,625.0,0,1,0,0,0,0
541.0,1,36,60.0,6,20.085714,16.0,3600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,6.5792513,1.0,0,0,0,0,1,1296.0,0,0,1,0,0,0
251.0,1,31,45.0,3,23.294674,12.0,2025.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.7037826,4.0943446,0.0,0,0,0,1,0,961.0,0,0,0,0,1,0
95.0,2,26,,,20.672127,14.0,,1,,,,,1.0,0.0,0.0,6.214608,4.0943446,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
95.0,3,26,40.0,9,20.672127,14.0,1600.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.684612,3.4011974,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
95.0,1,26,70.0,3,20.672127,14.0,4900.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.1892905,3.6888795,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
95.0,4,26,50.0,7,20.672127,14.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.9077554,4.787492,1.0,0,0,0,0,1,676.0,0,0,0,0,1,0
311.0,1,40,50.0,5,18.597883,16.0,2500.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.0943446,0.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
311.0,3,40,35.0,5,18.597883,16.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.4998097,0.0,0,0,0,0,1,1600.0,0,0,1,0,0,0
69.0,1,40,42.0,7,18.597883,16.0,1764.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0943446,0.0,0,0,0,0,1,1600.0,0,0,0,0,1,0
69.0,2,40,55.0,7,18.597883,16.0,3025.0,,0.0,0.0,0.0,0.0,0.0,0.0,,6.173786,4.317488,1.0,0,0,0,0,1,1600.0,0,0,0,0,1,0
673.0,2,43,47.0,6,27.460938,12.0,2209.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,3.8066626,0.0,0,0,0,0,1,1849.0,0,0,0,0,0,1
673.0,4,43,58.0,2,27.460938,12.0,3364.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.164786,4.787492,0.0,0,0,0,0,1,1849.0,0,0,0,0,0,1
673.0,3,43,52.0,3,27.460938,12.0,2704.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.9698133,4.317488,0.0,0,0,0,0,1,1849.0,0,0,0,0,0,1
673.0,1,43,67.0,4,27.460938,12.0,4489.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.787492,5.2983174,0.0,0,0,0,0,1,1849.0,0,0,0,0,0,1
684.0,3,28,40.0,6,27.43572,12.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3969297,2.9957323,0.0,0,0,0,0,1,784.0,1,0,0,0,0,0
684.0,1,28,40.0,6,27.43572,12.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3969297,2.7080503,1.0,0,0,0,0,1,784.0,1,0,0,0,0,0
684.0,4,28,25.0,10,27.43572,12.0,625.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.214608,4.0943446,1.0,0,0,0,0,1,784.0,1,0,0,0,0,0
684.0,2,28,30.0,6,27.43572,12.0,900.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.3969297,2.9957323,0.0,0,0,0,0,1,784.0,1,0,0,0,0,0
658.0,2,23,35.0,5,19.476797,14.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,0,1,529.0,1,0,0,0,0,0
658.0,4,23,30.0,2,19.476797,14.0,900.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.461468,3.4011974,0.0,0,0,0,0,1,529.0,1,0,0,0,0,0
658.0,1,23,40.0,6,19.476797,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,1.0,0,0,0,0,1,529.0,1,0,0,0,0,0
658.0,3,23,50.0,1,19.476797,14.0,2500.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.9914646,3.8066626,0.0,0,0,0,0,1,529.0,1,0,0,0,0,0
416.0,1,19,35.0,3,27.365917,14.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0106354,2.9957323,1.0,0,0,0,0,1,361.0,0,0,0,0,1,0
416.0,4,19,35.0,2,27.365917,14.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6051702,4.0943446,0.0,0,0,0,0,1,361.0,0,0,0,0,1,0
416.0,3,19,40.0,4,27.365917,14.0,1600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0943446,4.0943446,1.0,0,0,0,0,1,361.0,0,0,0,0,1,0
416.0,2,19,25.0,2,27.365917,14.0,625.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.273,2.9957323,1.0,0,0,0,0,1,361.0,0,0,0,0,1,0
204.0,1,29,42.0,6,20.36911,16.0,1764.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.787492,0.0,0,0,0,0,1,841.0,0,0,0,0,1,0
204.0,2,29,42.0,7,20.36911,16.0,1764.0,,0.0,0.0,0.0,0.0,1.0,1.0,,5.9044533,4.4998097,0.0,0,0,0,0,1,841.0,0,0,0,0,1,0
144.0,1,41,63.0,5,21.159903,14.0,3969.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.787492,1.0,0,0,0,0,1,1681.0,0,0,0,0,1,0
151.0,1,28,55.0,2,24.371674,12.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.192957,4.0943446,0.0,0,0,0,0,1,784.0,0,0,0,1,0,0
151.0,3,28,37.5,6,24.371674,12.0,1406.25,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.2983174,4.0943446,0.0,0,0,0,0,1,784.0,0,0,0,1,0,0
151.0,4,28,45.0,4,24.371674,12.0,2025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,3.4011974,0.0,0,0,0,0,1,784.0,0,0,0,1,0,0
151.0,2,28,45.0,6,24.371674,12.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.115996,3.8066626,0.0,0,0,0,0,1,784.0,0,0,0,1,0,0
164.0,1,23,57.0,5,21.59616,14.0,3249.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.790794,4.0073333,1.0,0,0,1,0,0,529.0,0,0,0,0,1,0
164.0,3,23,56.0,7,21.59616,14.0,3136.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,1.0,0,0,1,0,0,529.0,0,0,0,0,1,0
164.0,2,23,40.0,1,21.59616,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4228487,5.192957,1.0,0,0,1,0,0,529.0,0,0,0,0,1,0
164.0,4,23,32.0,8,21.59616,14.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6051702,5.192957,1.0,0,0,1,0,0,529.0,0,0,0,0,1,0
649.0,1,30,40.0,7,52.121487,14.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.787492,4.317488,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
649.0,2,30,32.0,1,52.121487,14.0,1024.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.2983174,3.8066626,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
649.0,3,30,35.0,10,52.121487,14.0,1225.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0106354,4.0943446,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
649.0,4,30,60.0,4,52.121487,14.0,3600.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0106354,4.0943446,1.0,0,0,0,0,1,900.0,0,1,0,0,0,0
487.0,1,55,53.0,6,26.568405,16.0,2809.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.4998097,0.0,0,0,0,0,1,3025.0,0,0,0,1,0,0
477.0,4,39,58.0,3,31.882086,14.0,3364.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.828314,4.787492,1.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
477.0,3,39,44.0,8,31.882086,14.0,1936.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,4.0943446,1.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
477.0,1,39,34.0,5,31.882086,14.0,1156.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6629605,3.912023,1.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
477.0,2,39,38.0,2,31.882086,14.0,1444.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.7004805,4.787492,1.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
402.0,1,32,42.0,1,23.401056,11.0,1764.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.090077,1.609438,1.0,0,1,0,0,0,1024.0,0,0,0,0,1,0
402.0,2,32,,,23.401056,11.0,,1,,,,,0.0,0.0,0.0,7.090077,1.609438,1.0,0,1,0,0,0,1024.0,0,0,0,0,1,0
188.0,4,30,35.0,7,24.126627,16.0,1225.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.55108,3.4011974,0.0,0,1,0,0,0,900.0,0,0,0,0,1,0
188.0,3,30,33.0,8,24.126627,16.0,1089.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.6200733,4.787492,0.0,0,1,0,0,0,900.0,0,0,0,0,1,0
188.0,2,30,35.0,10,24.126627,16.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6200733,4.787492,0.0,0,1,0,0,0,900.0,0,0,0,0,1,0
188.0,1,30,32.0,10,24.126627,16.0,1024.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9077554,4.0943446,0.0,0,1,0,0,0,900.0,0,0,0,0,1,0
539.0,2,41,47.0,5,19.13491,16.0,2209.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0943446,0.0,0,0,1,0,0,1681.0,0,1,0,0,0,0
539.0,1,41,42.0,7,19.13491,16.0,1764.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0943446,0.0,0,0,1,0,0,1681.0,0,1,0,0,0,0
539.0,3,41,48.0,6,19.13491,16.0,2304.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0943446,0.0,0,0,1,0,0,1681.0,0,1,0,0,0,0
539.0,4,41,38.0,8,19.13491,16.0,1444.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.480639,0.0,0,0,1,0,0,1681.0,0,1,0,0,0,0
527.0,1,46,60.0,5,24.02832,16.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9914646,4.0943446,0.0,0,0,0,0,1,2116.0,0,1,0,0,0,0
527.0,4,46,39.0,9,24.02832,16.0,1521.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.787492,1.0,0,0,0,0,1,2116.0,0,1,0,0,0,0
527.0,3,46,50.0,8,24.02832,16.0,2500.0,1,,,,,1.0,0.0,0.0,5.886104,3.912023,1.0,0,0,0,0,1,2116.0,0,1,0,0,0,0
527.0,2,46,56.0,8,24.02832,16.0,3136.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0715075,4.4998097,1.0,0,0,0,0,1,2116.0,0,1,0,0,0,0
495.0,3,53,,5,24.886475,16.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,4.787492,0.0,0,0,0,0,1,2809.0,0,0,0,0,1,0
495.0,2,53,55.0,5,24.886475,16.0,3025.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,5.0106354,0.0,0,0,0,0,1,2809.0,0,0,0,0,1,0
495.0,4,53,60.0,6,24.886475,16.0,3600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.452468,4.4998097,0.0,0,0,0,0,1,2809.0,0,0,0,0,1,0
495.0,1,53,54.0,5,24.886475,16.0,2916.0,1,0.0,0.0,0.0,0.0,0.0,1.0,,5.521461,4.787492,0.0,0,0,0,0,1,2809.0,0,0,0,0,1,0
225.0,3,45,42.0,7,24.886475,14.0,1764.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,4.0943446,1.0,0,0,0,1,0,2025.0,0,0,1,0,0,0
225.0,1,45,45.0,5,24.886475,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,3.4011974,1.0,0,0,0,1,0,2025.0,0,0,1,0,0,0
225.0,2,45,62.0,5,24.886475,14.0,3844.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.8928523,5.886104,1.0,0,0,0,1,0,2025.0,0,0,1,0,0,0
225.0,4,45,32.0,9,24.886475,14.0,1024.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.1092477,3.6888795,1.0,0,0,0,1,0,2025.0,0,0,1,0,0,0
522.0,1,39,59.0,5,20.82847,12.0,3481.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.787492,0.0,0,0,0,1,0,1521.0,0,0,0,0,1,0
522.0,3,39,25.0,6,20.82847,12.0,625.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.0943446,0.0,0,0,0,1,0,1521.0,0,0,0,0,1,0
522.0,2,39,35.0,4,20.82847,12.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,0.0,0,0,0,1,0,1521.0,0,0,0,0,1,0
138.0,4,26,35.0,6,20.085714,12.0,1225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086775,3.4011974,1.0,0,0,0,0,1,676.0,1,0,0,0,0,0
138.0,2,26,40.0,2,20.085714,12.0,1600.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.145615,3.8066626,1.0,0,0,0,0,1,676.0,1,0,0,0,0,0
138.0,1,26,35.0,5,20.085714,12.0,1225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.49224,2.9957323,1.0,0,0,0,0,1,676.0,1,0,0,0,0,0
138.0,3,26,30.0,8,20.085714,12.0,900.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6813097,3.8066626,1.0,0,0,0,0,1,676.0,1,0,0,0,0,0
252.0,2,28,53.0,5,20.980257,14.0,2809.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.214608,4.787492,1.0,0,0,0,0,1,784.0,0,1,0,0,0,0
252.0,1,28,45.0,8,20.980257,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0,0,0,0,1,784.0,0,1,0,0,0,0
252.0,3,28,45.0,9,20.980257,14.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,,0.0,5.7037826,5.480639,0.0,0,0,0,0,1,784.0,0,1,0,0,0,0
133.0,1,,45.0,5,,12.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.0943446,0.0,0,0,0,0,1,,0,0,1,0,0,0
133.0,2,,50.0,5,,12.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,4.0943446,0.0,0,0,0,0,1,,0,0,1,0,0,0
133.0,4,,60.0,5,,12.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,3.4011974,0.0,0,0,0,0,1,,0,0,1,0,0,0
133.0,3,,25.0,9,,12.0,625.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.7037826,4.0943446,0.0,0,0,0,0,1,,0,0,1,0,0,0
440.0,1,43,45.0,1,23.170166,11.0,2025.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.886104,3.218876,1.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
440.0,3,43,30.0,3,23.170166,11.0,900.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.7037826,3.6888795,1.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
440.0,2,43,40.0,3,23.170166,11.0,1600.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.7037826,3.4011974,1.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
440.0,4,43,75.0,1,23.170166,11.0,5625.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480639,3.912023,0.0,0,0,0,0,1,1849.0,0,0,0,0,1,0
510.0,3,39,42.0,9,18.457256,16.0,1764.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.790794,4.0073333,1.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
510.0,2,39,38.0,7,18.457256,16.0,1444.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9914646,3.8066626,0.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
510.0,4,39,,,18.457256,16.0,,2,,,,,1.0,1.0,1.0,5.5496316,4.248495,0.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
510.0,1,39,46.0,9,18.457256,16.0,2116.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.802395,2.9957323,1.0,0,0,0,0,1,1521.0,0,0,1,0,0,0
475.0,3,38,38.0,9,22.70773,16.0,1444.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.317488,6.5792513,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
475.0,4,38,45.0,7,22.70773,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.268698,6.0402546,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
475.0,1,38,50.0,7,22.70773,16.0,2500.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5496316,4.248495,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
475.0,2,38,48.0,5,22.70773,16.0,2304.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.36731,4.248495,1.0,0,0,0,0,1,1444.0,0,1,0,0,0,0
18.0,2,57,45.0,2,20.595703,16.0,2025.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.199705,4.4998097,0.0,0,0,0,0,1,3249.0,1,0,0,0,0,0
18.0,3,57,60.0,8,20.595703,16.0,3600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4161005,4.787492,0.0,0,0,0,0,1,3249.0,1,0,0,0,0,0
18.0,1,57,65.0,3,20.595703,16.0,4225.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.787492,0.0,0,0,0,0,1,3249.0,1,0,0,0,0,0
18.0,4,57,40.0,6,20.595703,16.0,1600.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.787492,0.0,0,0,0,0,1,3249.0,1,0,0,0,0,0
660.0,1,,45.0,5,,14.0,2025.0,,0.0,0.0,0.0,0.0,1.0,,,5.7037826,4.0943446,0.0,0,0,0,0,1,,1,0,0,0,0,0
105.0,4,29,40.0,6,20.595703,12.0,1600.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.0943446,0.0,0,0,0,0,1,841.0,0,0,0,0,1,0
